Count,Word,Year,Length
27,recognize,2020,9
27,questions,2020,9
27,predominantly,2020,13
27,powerful,2020,8
27,parties,2020,7
27,ownership,2020,9
27,managing,2020,8
27,maintains,2020,9
27,litigation,2020,10
27,lead,2020,4
27,inventories,2020,11
27,hierarchy,2020,9
27,facility,2020,8
27,doubledigit,2020,11
27,developers,2020,10
27,credits,2020,7
27,crediting,2020,9
27,covenants,2020,9
27,bank,2020,4
26,yield,2020,5
26,workflows,2020,9
26,websphere,2020,9
26,type,2020,4
26,significantly,2020,13
26,rico,2020,4
26,released,2020,8
26,recovery,2020,8
26,recognizes,2020,10
26,reclassification,2020,16
26,puerto,2020,6
26,perspective,2020,11
26,normal,2020,6
26,necessary,2020,9
26,movements,2020,9
26,large,2020,5
26,john,2020,4
26,instrument,2020,10
26,improving,2020,9
26,hosting,2020,7
26,guarantees,2020,10
26,generation,2020,10
26,functional,2020,10
26,four,2020,4
26,evaluation,2020,10
26,enters,2020,6
26,developing,2020,10
26,delivers,2020,8
26,decreases,2020,9
26,decade,2020,6
26,country,2020,7
26,contains,2020,8
26,class,2020,5
26,calculation,2020,11
26,assurance,2020,9
26,apply,2020,5
26,adverse,2020,7
25,venture,2020,7
25,trademarks,2020,10
25,things,2020,6
25,technical,2020,9
25,targets,2020,7
25,supplemental,2020,12
25,standalone,2020,10
25,relate,2020,6
25,regulations,2020,11
25,providers,2020,9
25,pro,2020,3
25,prioryear,2020,9
25,nonqualified,2020,12
25,nonglobal,2020,9
25,much,2020,4
25,methods,2020,7
25,met,2020,3
25,materially,2020,10
25,mainly,2020,6
25,leased,2020,6
25,law,2020,3
25,india,2020,5
25,incremental,2020,11
25,ibmers,2020,6
25,formula,2020,7
25,forma,2020,5
25,expect,2020,6
25,driving,2020,7
25,distributed,2020,11
25,curtailments,2020,12
25,created,2020,7
25,consecutive,2020,11
25,cases,2020,5
25,case,2020,4
25,cannot,2020,6
25,brazil,2020,6
25,borrowing,2020,9
25,authorized,2020,10
25,authorities,2020,11
25,agencies,2020,8
24,z15,2020,3
24,unused,2020,6
24,unguaranteed,2020,12
24,uk,2020,2
24,terminated,2020,10
24,sites,2020,5
24,satisfied,2020,9
24,recurring,2020,9
24,realize,2020,7
24,protection,2020,10
24,predict,2020,7
24,practices,2020,9
24,planet,2020,6
24,licensed,2020,8
24,installment,2020,11
24,insight,2020,7
24,impaired,2020,8
24,helped,2020,6
24,expanded,2020,8
24,evaluate,2020,8
24,era,2020,3
24,entity,2020,6
24,elements,2020,8
24,efficient,2020,9
24,economy,2020,7
24,distribution,2020,12
24,decision,2020,8
24,consist,2020,7
24,compliance,2020,10
24,combinations,2020,12
24,approximate,2020,11
24,another,2020,7
24,achieve,2020,7
23,wtd,2020,3
23,writeoffs,2020,9
23,vsoe,2020,4
23,undiscounted,2020,12
23,trademark,2020,9
23,toward,2020,6
23,thousands,2020,9
23,still,2020,5
23,shark,2020,5
23,select,2020,6
23,residing,2020,8
23,relates,2020,7
23,promotional,2020,11
23,national,2020,8
23,mitigate,2020,8
23,memory,2020,6
23,meeting,2020,7
23,maintaining,2020,11
23,mainframe,2020,9
23,licensing,2020,9
23,legally,2020,7
23,introduced,2020,10
23,infrastructures,2020,15
23,implemented,2020,11
23,ie,2020,2
23,highvalue,2020,9
23,fees,2020,4
23,fact,2020,4
23,exceeded,2020,8
23,drivers,2020,7
23,division,2020,8
23,difference,2020,10
23,determines,2020,10
23,convert,2020,7
23,computation,2020,11
23,complete,2020,8
23,century,2020,7
23,beyond,2020,6
23,away,2020,4
23,avg,2020,3
23,approved,2020,8
23,annually,2020,8
23,although,2020,8
23,allows,2020,6
23,ago,2020,3
23,achieved,2020,8
23,accordingly,2020,11
22,weve,2020,4
22,users,2020,5
22,uncertainty,2020,11
22,transparency,2020,12
22,telecommunications,2020,18
22,sustained,2020,9
22,suppliers,2020,9
22,solid,2020,5
22,quarters,2020,8
22,purpose,2020,7
22,proprietary,2020,11
22,projected,2020,9
22,professionals,2020,13
22,planning,2020,8
22,partnerships,2020,12
22,par,2020,3
22,outcomes,2020,8
22,nmnot,2020,5
22,newco,2020,5
22,mandated,2020,8
22,manages,2020,7
22,macroeconomic,2020,13
22,licenses,2020,8
22,known,2020,5
22,joint,2020,5
22,individually,2020,12
22,helps,2020,5
22,grow,2020,4
22,get,2020,3
22,functions,2020,9
22,faster,2020,6
22,expansion,2020,9
22,energy,2020,6
22,employs,2020,7
22,dynamics,2020,8
22,duration,2020,8
22,disposition,2020,11
22,details,2020,7
22,deposits,2020,8
22,dates,2020,5
22,database,2020,8
22,cycle,2020,5
22,coverage,2020,8
22,consistently,2020,12
22,competition,2020,11
22,code,2020,4
22,claim,2020,5
22,along,2020,5
22,action,2020,6
21,yet,2020,3
21,threeyear,2020,9
21,thereafter,2020,10
21,story,2020,5
21,specifically,2020,12
21,six,2020,3
21,shipped,2020,7
21,seven,2020,5
21,receivabletrade,2020,15
21,pursuant,2020,8
21,practice,2020,8
21,overview,2020,8
21,offers,2020,6
21,objectives,2020,10
21,november,2020,8
21,multiemployer,2020,13
21,moving,2020,6
21,lotus,2020,5
21,limit,2020,5
21,irs,2020,3
21,integrate,2020,9
21,incur,2020,5
21,incentive,2020,9
21,function,2020,8
21,finished,2020,8
21,expensed,2020,8
21,earned,2020,6
21,divestiture,2020,11
21,covered,2020,7
21,conducted,2020,9
21,category,2020,8
21,assessments,2020,11
21,assessing,2020,9
21,amended,2020,7
20,written,2020,7
20,vested,2020,6
20,vendors,2020,7
20,understand,2020,10
20,top,2020,3
20,supporting,2020,10
20,serve,2020,5
20,separately,2020,10
20,response,2020,8
20,remediation,2020,11
20,promised,2020,8
20,projects,2020,8
20,professional,2020,12
20,privately,2020,9
20,oci,2020,3
20,mutual,2020,6
20,must,2020,4
20,mortality,2020,9
20,lossesgains,2020,11
20,lessee,2020,6
20,language,2020,8
20,invests,2020,7
20,interestrate,2020,12
20,indicate,2020,8
20,inception,2020,9
20,former,2020,6
20,forecasted,2020,10
20,fixedincome,2020,11
20,exceed,2020,6
20,europemiddle,2020,12
20,essentially,2020,11
20,equivalent,2020,10
20,enabling,2020,8
20,drove,2020,5
20,cycles,2020,6
20,costsincome,2020,11
20,contained,2020,9
20,chips,2020,5
20,challenging,2020,11
20,cause,2020,5
20,billing,2020,7
20,assetsliabilities,2020,17
20,advantage,2020,9
20,10q,2020,3
19,warranties,2020,10
19,unfunded,2020,8
19,unamortized,2020,11
19,standarddescriptionissuance,2020,27
19,sourced,2020,7
19,social,2020,6
19,semiconductor,2020,13
19,scope,2020,5
19,running,2020,7
19,rou,2020,3
19,resource,2020,8
19,repurchased,2020,11
19,remain,2020,6
19,relevant,2020,8
19,project,2020,7
19,problems,2020,8
19,prevailing,2020,10
19,preparation,2020,11
19,performed,2020,9
19,otherwise,2020,9
19,offer,2020,5
19,obtaining,2020,9
19,never,2020,5
19,needed,2020,6
19,natural,2020,7
19,nanot,2020,5
19,move,2020,4
19,modernize,2020,9
19,limitations,2020,11
19,land,2020,4
19,kind,2020,4
19,jurisdictions,2020,13
19,journey,2020,7
19,investor,2020,8
19,institutions,2020,12
19,implement,2020,9
19,human,2020,5
19,fullyear,2020,8
19,found,2020,5
19,feasibility,2020,11
19,expensetorevenue,2020,16
19,expedient,2020,9
19,expand,2020,6
19,enter,2020,5
19,enhance,2020,7
19,employment,2020,10
19,elimination,2020,11
19,elected,2020,7
19,efforts,2020,7
19,ecommerce,2020,9
19,eastafrica,2020,10
19,district,2020,8
19,differ,2020,6
19,dependent,2020,9
19,delivering,2020,10
19,considerationsthe,2020,17
19,coming,2020,6
19,collectively,2020,12
19,collaboration,2020,13
19,china,2020,5
19,changed,2020,7
19,architecture,2020,12
19,apbo,2020,4
19,active,2020,6
19,acceptance,2020,10
18,utilized,2020,8
18,ultimate,2020,8
18,transformations,2020,15
18,training,2020,8
18,team,2020,4
18,store,2020,5
18,statutory,2020,9
18,setup,2020,5
18,sco,2020,3
18,science,2020,7
18,royalty,2020,7
18,remained,2020,8
18,recoveries,2020,10
18,rd,2020,2
18,qualitative,2020,11
18,promise,2020,7
18,privacy,2020,7
18,perpetual,2020,9
18,numerous,2020,8
18,multicloud,2020,10
18,mortgage,2020,8
18,mobile,2020,6
18,machine,2020,7
18,logic,2020,5
18,inprocess,2020,9
18,implementation,2020,14
18,hired,2020,5
18,hats,2020,4
18,france,2020,6
18,expanding,2020,9
18,enabled,2020,7
18,deploy,2020,6
18,db2,2020,3
18,day,2020,3
18,costeffective,2020,13
18,competitors,2020,11
18,comparable,2020,10
18,commerce,2020,8
18,collection,2020,10
18,buildings,2020,9
18,breach,2020,6
18,big,2020,3
18,banks,2020,5
18,banking,2020,7
18,assistant,2020,9
18,asaservice,2020,10
18,added,2020,5
18,accruing,2020,8
17,wholly,2020,6
17,unless,2020,6
17,travel,2020,6
17,transactional,2020,13
17,target,2020,6
17,tangible,2020,8
17,talent,2020,6
17,swap,2020,4
17,subsequently,2020,12
17,split,2020,5
17,sector,2020,6
17,scientific,2020,10
17,rs6000,2020,6
17,reinvested,2020,10
17,regulatory,2020,10
17,realizable,2020,10
17,ready,2020,5
17,reach,2020,5
17,profits,2020,7
17,profile,2020,7
17,printed,2020,7
17,portfolios,2020,10
17,organization,2020,12
17,ordinary,2020,8
17,momentum,2020,8
17,lot,2020,3
17,kelly,2020,5
17,jurisdiction,2020,12
17,jr,2020,2
17,investigations,2020,14
17,industryleading,2020,15
17,incentives,2020,10
17,iii,2020,3
17,identification,2020,14
17,hard,2020,4
17,grade,2020,5
17,essential,2020,9
17,depend,2020,6
17,db,2020,2
17,conversion,2020,10
17,contingent,2020,10
17,conformity,2020,10
17,completion,2020,10
17,collections,2020,11
17,cloudnative,2020,11
17,closed,2020,6
17,chicago,2020,7
17,bringing,2020,8
17,august,2020,6
16,wind,2020,4
16,whole,2020,5
16,usage,2020,5
16,unbilled,2020,8
16,teams,2020,5
16,synergies,2020,9
16,suits,2020,5
16,ssp,2020,3
16,shipping,2020,8
16,series,2020,6
16,rise,2020,4
16,rightofuse,2020,10
16,restructuring,2020,13
16,resellers,2020,9
16,reducing,2020,8
16,quantitative,2020,12
16,put,2020,3
16,produce,2020,7
16,play,2020,4
16,pervasive,2020,9
16,permitted,2020,9
16,pc,2020,2
16,patent,2020,6
16,participate,2020,11
16,otherdivested,2020,13
16,operation,2020,9
16,onetime,2020,7
16,obtained,2020,8
16,obtain,2020,6
16,nonrecurring,2020,12
16,nav,2020,3
16,multipledeliverable,2020,19
16,monitoring,2020,10
16,money,2020,5
16,mission,2020,7
16,midrange,2020,8
16,means,2020,5
16,mark,2020,4
16,maintain,2020,8
16,looking,2020,7
16,llc,2020,3
16,landlord,2020,8
16,journeys,2020,8
16,inherent,2020,8
16,indicators,2020,10
16,ibmcom,2020,6
16,highest,2020,7
16,governments,2020,11
16,give,2020,4
16,generating,2020,10
16,fulfill,2020,7
16,exist,2020,5
16,executives,2020,10
16,entirely,2020,8
16,engagement,2020,10
16,eligibility,2020,11
16,effort,2020,6
16,effectively,2020,11
16,diversity,2020,9
16,detailed,2020,8
16,depreciated,2020,11
16,dedicated,2020,9
16,damages,2020,7
16,counsel,2020,7
16,computershare,2020,13
16,comprises,2020,9
16,collectibility,2020,14
16,clear,2020,5
16,chip,2020,4
16,care,2020,4
16,breadth,2020,7
16,book,2020,4
16,blockchain,2020,10
16,availability,2020,12
16,att,2020,3
16,applies,2020,7
16,africa,2020,6
16,adequate,2020,8
15,variability,2020,11
15,undistributed,2020,13
15,ultimately,2020,10
15,temporary,2020,9
15,tape,2020,4
15,sufficient,2020,10
15,subtotal,2020,8
15,strength,2020,8
15,stated,2020,6
15,small,2020,5
15,semiconductors,2020,14
15,royalties,2020,9
15,role,2020,4
15,represented,2020,11
15,profitability,2020,13
15,paks,2020,4
15,overfunded,2020,10
15,organizational,2020,14
15,offered,2020,7
15,micrus,2020,6
15,medical,2020,7
15,measurements,2020,12
15,match,2020,5
15,liquid,2020,6
15,leveraged,2020,9
15,letter,2020,6
15,institute,2020,9
15,inputs,2020,6
15,indices,2020,7
15,ii,2020,2
15,hundreds,2020,8
15,hdd,2020,3
15,go,2020,2
15,gerstner,2020,8
15,geographies,2020,11
15,exposed,2020,7
15,ever,2020,4
15,eliminated,2020,10
15,edge,2020,4
15,earlier,2020,7
15,dram,2020,4
15,dont,2020,4
15,depreciationamortization,2020,24
15,creating,2020,8
15,corresponding,2020,13
15,content,2020,7
15,consolidation,2020,13
15,consider,2020,8
15,concentration,2020,13
15,cleanup,2020,7
15,categorized,2020,11
15,brought,2020,7
15,bring,2020,5
15,as400,2020,5
15,always,2020,6
15,alternative,2020,11
15,align,2020,5
15,acquire,2020,7
14,whose,2020,5
14,weather,2020,7
14,vacant,2020,6
14,undelivered,2020,11
14,timely,2020,6
14,techniques,2020,10
14,takes,2020,5
14,supported,2020,9
14,step,2020,4
14,sole,2020,4
14,society,2020,7
14,similarly,2020,9
14,shown,2020,5
14,sequent,2020,7
14,securitization,2020,14
14,rounding,2020,8
14,respects,2020,8
14,referred,2020,8
14,recoverable,2020,11
14,reclassifications,2020,17
14,rather,2020,6
14,rapidly,2020,7
14,qualify,2020,7
14,protect,2020,7
14,pressures,2020,9
14,plm,2020,3
14,parttime,2020,8
14,particularly,2020,12
14,often,2020,5
14,occurs,2020,6
14,obligated,2020,9
14,none,2020,4
14,necessarily,2020,11
14,moodys,2020,6
14,michael,2020,7
14,methodologies,2020,13
14,md,2020,2
14,manner,2020,6
14,makes,2020,5
14,libor,2020,5
14,lesser,2020,6
14,involve,2020,7
14,industrial,2020,10
14,ibm,2020,3
14,hypothetical,2020,12
14,home,2020,4
14,hold,2020,4
14,highlights,2020,10
14,highervalue,2020,11
14,guidelines,2020,10
14,fundamental,2020,11
14,fulltime,2020,8
14,forth,2020,5
14,flexible,2020,8
14,experiences,2020,11
14,expectancy,2020,10
14,executed,2020,8
14,exceeds,2020,7
14,examples,2020,8
14,encryption,2020,10
14,driver,2020,6
14,domestic,2020,8
14,costincome,2020,10
14,contributes,2020,11
14,consultants,2020,11
14,conduct,2020,7
14,comprise,2020,8
14,complementary,2020,13
14,commissions,2020,11
14,capability,2020,10
14,cant,2020,4
14,branches,2020,8
14,box,2020,3
14,benchmark,2020,9
14,became,2020,6
14,adjusting,2020,9
14,03pts,2020,5
13,wireless,2020,8
13,utilizing,2020,9
13,unearned,2020,8
13,uncertainties,2020,13
13,trends,2020,6
13,took,2020,4
13,theres,2020,6
13,tested,2020,6
13,superior,2020,8
13,smart,2020,5
13,shipments,2020,9
13,shareholder,2020,11
13,secured,2020,7
13,safety,2020,6
13,rules,2020,5
13,remote,2020,6
13,release,2020,7
13,publicly,2020,8
13,projections,2020,11
13,printing,2020,8
13,pricewaterhousecoopers,2020,22
13,prepared,2020,8
13,preexisting,2020,11
13,participation,2020,13
13,output,2020,6
13,other,2020,5
13,originations,2020,12
13,organic,2020,7
13,optimization,2020,12
13,operates,2020,8
13,networked,2020,9
13,netfinity,2020,9
13,neither,2020,7
13,modernization,2020,13
13,low,2020,3
13,louis,2020,5
13,longstanding,2020,12
13,latin,2020,5
13,irrevocable,2020,11
13,iprd,2020,4
13,investmentsother,2020,16
13,integrating,2020,11
13,ibm6700,2020,7
13,highperformance,2020,15
13,hdds,2020,4
13,governmental,2020,12
13,framework,2020,9
13,fixedprice,2020,10
13,finally,2020,7
13,fee,2020,3
13,fairly,2020,6
13,expectations,2020,12
13,exists,2020,6
13,exceeding,2020,9
13,entering,2020,8
13,electronic,2020,10
13,economically,2020,12
13,dynamic,2020,7
13,diverse,2020,7
13,disclosed,2020,9
13,director,2020,8
13,dilutive,2020,8
13,degree,2020,6
13,definition,2020,10
13,dc,2020,2
13,crosscurrency,2020,13
13,creates,2020,7
13,cover,2020,5
13,counterparty,2020,12
13,characteristics,2020,15
13,channels,2020,8
13,challenge,2020,9
13,causes,2020,6
13,calculations,2020,12
13,brands,2020,6
13,billed,2020,6
13,bad,2020,3
13,assumes,2020,7
13,approximates,2020,12
13,anywhere,2020,8
13,alone,2020,5
13,allocate,2020,8
13,aftertax,2020,8
13,adjust,2020,6
13,actually,2020,8
13,accelerated,2020,11
13,364day,2020,6
13,09pts,2020,5
13,02pts,2020,5
12,writedowns,2020,10
12,vesting,2020,7
12,unprecedented,2020,13
12,understanding,2020,13
12,twoforone,2020,9
12,transforming,2020,12
12,transformed,2020,11
12,threat,2020,6
12,think,2020,5
12,thereby,2020,7
12,theoretical,2020,11
12,suspended,2020,9
12,supports,2020,8
12,sum,2020,3
12,straight,2020,8
12,starting,2020,8
12,started,2020,7
12,sponsored,2020,9
12,spinoffrelated,2020,14
12,specialized,2020,11
12,snapshot,2020,8
12,shorter,2020,7
12,separation,2020,10
12,rometty,2020,7
12,robert,2020,6
12,remarketed,2020,10
12,regulated,2020,9
12,regularly,2020,9
12,recent,2020,6
12,proposition,2020,11
12,production,2020,10
12,procurement,2020,11
12,probability,2020,11
12,principle,2020,9
12,plansnet,2020,8
12,place,2020,5
12,physical,2020,8
12,pattern,2020,7
12,pak,2020,3
12,otherthantemporary,2020,18
12,orchard,2020,7
12,optimize,2020,8
12,nancial,2020,7
12,named,2020,5
12,monthly,2020,7
12,modernizing,2020,11
12,mills,2020,5
12,measurable,2020,10
12,matching,2020,8
12,llp,2020,3
12,lessor,2020,6
12,leasing,2020,7
12,leaders,2020,7
12,krishna,2020,7
12,intraentity,2020,11
12,indicator,2020,9
12,inclusion,2020,9
12,historically,2020,12
12,highquality,2020,11
12,highgrowth,2020,10
12,guaranteed,2020,10
12,graph,2020,5
12,grants,2020,6
12,gps,2020,3
12,game,2020,4
12,foster,2020,6
12,far,2020,3
12,externally,2020,10
12,extend,2020,6
12,expectation,2020,11
12,exercises,2020,9
12,everything,2020,10
12,europe,2020,6
12,estimating,2020,10
12,establishing,2020,12
12,establish,2020,9
12,especially,2020,10
12,enough,2020,6
12,endtoend,2020,8
12,enactment,2020,9
12,election,2020,8
12,drives,2020,6
12,discovery,2020,9
12,despite,2020,7
12,deliverables,2020,12
12,defendant,2020,9
12,deemed,2020,6
12,deductible,2020,10
12,creation,2020,8
12,coupon,2020,6
12,costtocost,2020,10
12,controlled,2020,10
12,considering,2020,11
12,competitiveness,2020,15
12,community,2020,9
12,commingled,2020,10
12,commencement,2020,12
12,classification,2020,14
12,certificates,2020,12
12,card,2020,4
12,capture,2020,7
12,calling,2020,7
12,brings,2020,6
12,branded,2020,7
12,borrow,2020,6
12,believed,2020,8
12,began,2020,5
12,becoming,2020,8
12,armonk,2020,6
12,area,2020,4
12,approval,2020,8
12,analyze,2020,7
12,almost,2020,6
12,agent,2020,5
12,agency,2020,6
12,achievement,2020,11
12,according,2020,9
12,a1,2020,2
12,01pts,2020,5
11,write,2020,5
11,whereby,2020,7
11,virtual,2020,7
11,virginia,2020,8
11,user,2020,4
11,unable,2020,6
11,turn,2020,4
11,true,2020,4
11,trillion,2020,8
11,trading,2020,7
11,todays,2020,6
11,thompson,2020,8
11,thing,2020,5
11,suit,2020,4
11,substantial,2020,11
11,subsidy,2020,7
11,sublease,2020,8
11,stronger,2020,8
11,sterling,2020,8
11,spread,2020,6
11,settle,2020,6
11,seek,2020,4
11,scos,2020,4
11,school,2020,6
